Company_Profit,Bonus_Amount
620443,31242.25
4334316,217212.78
3695584,184712.25
4035411,199345.25
4408458,219762.99
721269,34569.31
973942,43749.66
246034,10704.71
2211649,109654.66
1600336,75496.99
2350312,120176.78
4026456,206396.96
2676208,133928.58
2971625,144532.73
1308468,64756.44
1747297,86941.22
3614670,181387.32
4880835,249466.04
2239792,108753.92
3422635,172092.13
579277,31390.31
4798348,242187.77
4683637,237521.41
1897039,94845.78
2720856,135974.24
1084869,54786.49
656848,32853.83
2235927,109487.32
3010259,151137.37
4492173,226135.05
1022199,49474.07
604437,31653.91
3613428,178458.99
4240509,211028.56
725090,35780.41
1092067,57829.36
4838055,242836.46
1403222,72631.09
4085312,205003.59
2776373,140326.17
2060887,102299.03
1303897,65264.58
3075899,156831.56
4036499,197329.1
731215,36577.82
1432671,72175.21
1438347,73473.7
2943205,147738.75
2888572,144696.69
4578926,225895.46
4409570,218899.93
4107753,209218.82
4930778,251474.56
622542,33245.15
468316,21077.86
902870,47771.13
4905648,247407.44
2241653,109836.65
4690709,234507.57
1291806,74304.08
368795,20241.48
3784394,188559.64
2167135,105537.42
2555785,128166.16
3531141,178731.68
4738140,244732.68
4464250,225717.01
3522084,177262.96
4803037,243506.88
783801,33930.3
2812858,136665.38
3964833,198285.61
4014541,201585.69
1036740,44560.93
4058566,209310.82
1358283,65515.53
3000217,146012.13
3986478,201168.35
2803902,146908.69
2463953,117134.88
2271430,115606.97
1975309,92508.11
541472,27713.95
4177702,201799.79
423577,18349.12
1484840,74912.2
4126554,209347.53
2411159,123156.51
2993898,152257.92
299672,14250.41
2317844,114819.48
2266422,114598.99
3530265,175796.09
3836485,191965.77
2025232,101432.41
441263,25169.14
3972115,198259.55
100605,6069.4
3298321,164628.02
2298314,108610.84
669271,34842.07
490616,21840.12
3927709,196427.35
2950418,146998.84
840035,43411.15
4809087,236434.86
2355487,122061.43
2992998,150614.07
584067,28548.0
1715248,86049.11
3687265,187773.33
248171,12578.98
4187928,209336.46
800527,40409.71
1150976,60164.93
1890011,93099.76
1711585,86145.81
1855095,93398.34
4667926,235130.68
1142306,60095.7
2071070,103788.1
4517959,224483.63
1181708,61121.76
1984360,94511.11
4887460,241140.57
3018442,147882.18
309176,13309.9
3648504,178252.42
923661,49053.98
308209,14383.14
2590586,124357.5
2862612,139520.34
4779304,239906.75
2060165,98107.26
4329572,216794.98
340669,16940.46
2881447,143627.89
233968,11672.43
765572,34976.26
4416083,219219.05
3721748,182259.4
3632681,179320.01
1888485,92461.1
2656772,131017.62
1104246,54106.63
3465201,174089.43
2217996,110492.5
2668377,132231.14
2032429,98955.35
3956095,195168.6
1756628,88770.29
164568,7194.08
1648990,81958.78
473077,27947.34
4315687,212289.93
4934496,244759.84
2862207,147197.24
2094265,104171.24
2587268,129199.62
1318828,71761.38
963438,55411.85
4803269,243874.06
1664866,81908.96
2574305,129625.75
1865070,88719.18
1443939,72505.22
1344710,68142.79
2198943,109203.41
1572738,78756.69
2689941,139713.02
2897103,143987.27
3566137,178790.65
4191238,210032.95
880361,45982.07
3342132,166969.61
244185,11646.07
3380344,171987.09
3719980,185296.58
1771401,87329.26
362326,18795.1
2103589,105062.06
4149062,207137.55
4687872,236741.23
2866085,141393.66
1535908,74169.89
460873,24474.45
856828,44798.7
3921649,196426.97
3777513,185568.02
1851977,99376.35
193775,11071.85
4135655,208048.21
2346151,113859.15
4041970,200822.32
2892687,146196.43
1844358,94052.05
3015561,149317.59
722300,41835.46
2088106,105900.42
1821565,89299.88
373706,16641.23
2398639,117521.3
4385777,216138.46
2762196,138005.81
3538693,177846.03
970823,53179.61
132876,8881.41
3324860,169785.53
2788037,137891.52
3111528,156670.1
3617495,180895.21
592816,26186.34
2450218,124423.69
4649745,235823.96
1301031,63371.81
101227,8646.68
2462626,124484.3
910569,44854.53
2705910,137264.63
3606062,184810.13
590905,35209.02
3681793,184646.94
1496368,78151.6
1611686,85393.35
2624457,131399.1
1383321,70718.86
3996462,194619.07
4958207,245731.17
4829634,241563.47
3843999,187558.05
4395485,218085.25
3027314,155206.97
979649,48953.8
533152,30623.29
1483303,76025.67
2848504,138259.33
4647559,230044.41
4090130,204550.74
2483650,125560.56
1110110,56485.44
1839759,91041.21
3611370,179736.49
905378,46895.2
3562861,173778.3
2024469,98357.49
2697649,136223.83
1793624,88046.73
3968465,199535.54
652827,33048.29
1335704,61026.46
1443117,69790.83
380546,21755.72
289862,12429.53
159847,12056.68
3508682,172584.43
4319450,221213.93
469887,22473.14
2753254,139931.55
651311,34679.44
1935170,101462.82
985193,49920.01
2332671,118667.71
3750710,186192.09
2274622,113141.98
2782230,137416.34
4665295,231842.8
2768314,129963.71
1970299,98004.44
2656897,132830.36
3797201,185192.19
1648242,85303.65
2451975,120248.71
4703321,235304.91
1486605,76665.07
2152477,106420.98
4877715,244255.89
2313237,115738.48
647646,33107.17
3289174,164850.69
4082299,203748.21
1041241,49234.95
1902875,98887.96
972781,49018.53
2121900,104921.81
4002681,195870.97
2965676,151371.47
2184764,106097.0
4343841,218565.19
4907906,244774.47
4379655,220940.81
3052117,157302.66
4008584,197452.94
1764136,84846.11
2487941,125592.93
4616251,234428.22
926626,45396.31
3175012,158702.63
240356,7828.13
3042552,155198.38
2712974,135844.91
4604210,233192.79
1211152,61435.33
370463,18024.77
3209971,163550.64
2620394,131542.1
1639438,78036.28
3505387,177859.1
4250947,216729.95
3218571,158747.92
2867733,143139.98
4717517,241903.97
3614613,179738.28
2846943,139202.7
4739569,235205.03
2200288,109150.94
3140235,160437.68
446655,21045.07
439939,24334.07
2669731,134560.01
993558,49868.63
3721865,186144.27
1728790,79671.45
1207575,61885.91
3120099,159482.75
3300246,163233.07
4887298,247929.21
3378826,167706.82
2621219,130833.4
3182848,159896.86
2276894,117961.59
3150535,151790.53
3056472,154889.91
2657415,133814.49
2745871,139074.12
945318,46936.65
2638564,130989.31
462977,29372.07
3225430,159416.95
2822207,141176.03
4946951,253510.61
2092686,107511.98
311221,10566.96
3294798,161292.35
4157807,210886.86
4497173,225114.59
1372502,76323.8
4130288,207114.09
3392508,171931.79
3130544,157726.11
4529277,230342.85
3886485,200830.04
1637193,82835.14
1334835,71493.09
1847739,94690.97
4066441,204243.75
1244521,62458.1
4368033,214697.95
2639702,137431.48
1489059,74860.92
933705,43774.8
1026175,49762.24
4623429,227938.88
4654945,234557.4
411629,25119.73
4516306,223945.29
1782445,85815.51
471968,17156.79
2345654,114035.19
1181453,55585.36
311592,21169.03
118709,1425.3
4683329,235725.89
2930901,147729.95
4453677,222418.07
1555202,76551.6
2765936,143716.14
2518553,127075.45
1892017,90454.68
1308411,64442.23
1694448,84372.7
312016,13582.97
3260040,163162.41
2611807,133097.65
4101264,205580.05
965935,50332.33
3184748,160941.37
3415184,173102.95
3107091,159902.17
2726411,134023.59
1674978,78694.34
3234646,163780.68
2951727,153743.69
828286,41816.75
405769,17070.21
587984,30773.68
647323,27512.0
1618871,81349.82
4001818,194422.17
1879720,92172.2
1359110,74700.54
2629421,127654.73
1867464,94787.36
3925272,198189.97
1722359,83121.18
646319,37220.77
3521366,174416.49
756661,37955.35
4070480,203345.75
1793772,91975.83
3836936,199424.8
2834241,139054.38
1738446,88023.07
4578573,232574.36
725696,33185.42
549399,26446.35
2883183,146842.93
1937813,94941.94
2855858,141307.56
1948206,88823.85
4153971,205308.02
1915037,90560.89
783180,39086.91
4267743,206971.79
1640056,80690.57
1758357,88394.55
2448379,121839.57
4841731,244009.81
3837502,193517.95
964678,43680.12
4451793,222531.81
2569293,122096.58
396071,19249.33
1762206,85572.42
4123304,205107.33
4159376,207023.26
4924202,247617.12
2616102,130634.19
2173192,106774.04
1261060,56754.5
1033998,53616.81
2055284,98850.11
1959531,93124.13
1769155,85105.53
4048621,204978.63
3717916,185420.98
2991189,151323.09
142413,3789.81
579898,28234.91
3047321,158026.23
1912149,94598.48
190223,6306.82
3813893,189010.93
126116,7815.79
2624414,135474.09
3708582,178180.75
1961269,97370.84
585801,27420.23
3092835,153596.75
1404104,67472.69
1241323,59233.02
3382420,165426.05
2255040,110085.48
3173143,158013.26
4880880,243519.11
696354,36292.22
3913850,196127.9
1473701,73969.72
2530323,128920.47
2745301,133735.36
3072211,151679.72
3501383,173627.04
2201108,109686.86
690588,37044.17
2403698,120715.88
4392517,222954.39
4008887,205052.53
922819,44769.97
4629836,226269.16
3298828,168524.98
4220185,210338.59
4727491,235579.06
526514,28233.05
2777908,138520.93
4649757,232164.65
2858549,142909.78
4662478,230288.31
667787,30993.34
550396,30605.43
4906708,248486.75
4165755,208404.76
4352565,216945.87
695954,36724.81
944576,46390.26
3537398,177325.43
3714264,191362.21
2244324,116722.19
4418521,217207.32
2862576,143636.81
975062,45296.11
3382012,171240.18
3350591,164539.76
2149378,112231.44
1921128,92377.93
3176106,155623.31
221340,7157.87
2252273,110736.84
1966752,99507.53
2353149,120800.94
2715909,133214.64
4485935,226597.19
3575743,177747.99
2454558,118551.78
265294,16142.01
209916,9446.45
1769184,86755.31
4901756,250151.52
4531993,228924.49
312533,23003.56
578948,28203.07
2233992,112568.04
3434915,168466.78
1760996,90538.9
3205499,158465.77
2677018,130277.19
4906283,243076.04
4634860,231909.67
760667,45652.81
3366164,168739.81
3404500,169510.1
2311380,117756.69
2646422,132902.53
3715459,180980.16
2206276,111149.5
3982575,202986.91
1407914,69711.68
3755244,188541.03
1179153,59472.97
2553244,130825.62
1995219,98298.87
4865986,242523.89
575933,29475.15
2594976,128104.52
1393059,67234.09
4961680,250003.92
4220592,214035.58
1633230,79790.23
4937644,245536.2
742280,37116.32
615443,32453.41
930631,45483.09
4201279,208650.08
4130250,207943.91
3994134,196563.9
3520452,175174.67
3348390,157265.49
3825672,191496.17
2317071,116036.46
480494,24619.29
4108826,199009.13
311728,13337.1
1999512,101959.64
1677727,90805.8
1040135,53721.41
4074044,209584.32
1552857,81858.34
4893406,245533.53
1913947,98661.07
306020,20745.81
4555338,228016.76
200014,6673.42
3471248,174911.69
1595161,79079.3
3775761,187371.42
1943741,97370.22
3847322,190209.67
2186772,107920.23
122026,4417.08
2900565,143672.42
1708162,83975.52
3970611,202682.16
2277483,110256.95
1495623,78025.77
3444258,178737.78
3514647,172772.9
1892168,94416.18
4561953,227762.31
2851368,137509.94
4404485,221682.27
3669597,184418.42
4809221,243794.35
2362928,119380.78
1924514,96806.04
4223682,209134.8
2210073,104995.86
1280562,65845.78
2940155,151659.21
4677747,229603.54
2931300,148719.38
1343678,66978.44
2806174,137405.11
4206541,214871.66
3450101,173405.27
4554038,228456.72
1977234,94313.88
3451640,177536.24
2866531,141223.1
2621421,132073.88
4559390,230938.36
4456893,223933.24
4041365,204624.34
4213690,213799.74
3477318,180898.89
3885354,190398.9
1965915,98316.0
3109459,160079.12
1317833,65771.93
1885024,87570.67
4214981,215071.36
1585121,79706.56
3179665,155949.98
2073548,104390.55
2002237,101727.64
2592347,127187.44
347328,17023.36
3236388,163779.74
3871253,190739.32
2368269,120678.64
4007085,205459.86
2776609,133293.33
2795128,140345.63
2098790,106378.71
3588530,179884.02
4046250,204755.72
2207394,111361.63
2776625,141748.46
3161165,160558.08
2890376,141476.46
2000115,95515.09
3659088,179251.74
4745636,242260.63
173921,6712.65
898444,45343.26
4267027,216227.76
1993992,99427.41
2511710,127980.29
1133617,58674.82
1309200,63584.52
2106210,101825.94
688301,37092.29
1060906,54453.29
1728214,84746.26
4038796,205108.81
3786803,188885.77
3122835,157029.33
942023,48030.1
3020344,149749.71
3820941,188403.59
2497727,129148.62
3202907,164918.04
4740752,234635.25
2570103,128010.5
4517625,227967.07
3241334,163351.34
868218,48166.56
1449607,74121.05
315104,16572.3
968969,43087.87
2006176,94866.03
4406552,218479.91
1636752,80584.18
1280615,64478.82
1278349,66673.97
105949,5019.48
1863502,91633.34
4954832,249571.26
2333202,115709.63
2269660,114737.98
4561337,225018.17
3352722,168761.95
4940698,245457.86
2366603,120890.29
937669,46206.5
1504423,74679.16
3192158,157407.05
4185142,212632.47
4296491,215698.12
2513074,130553.34
4528947,227136.97
1627242,77044.13
1291777,67207.9
1783333,92519.38
3419060,170011.46
3680443,180644.17
4654742,238336.33
3308843,166062.95
365913,21467.47
4181237,207229.76
1830101,92409.25
2312416,115285.92
2123986,105697.04
3357101,168704.82
3186116,151560.19
2240443,114583.92
4580965,231658.32
1984934,97573.51
577214,30269.62
778531,43285.7
4526201,224921.38
3978426,199388.1
1866182,91596.94
1838775,87336.95
310721,14594.89
1973365,97042.27
1578784,80380.72
3097624,158559.16
1997579,100800.23
1688310,83523.4
2031853,99764.66
3358775,171288.66
4544132,230389.05
4680920,233064.16
3053778,153531.16
2589807,130601.36
3128423,154325.2
3062310,152813.61
4302057,212656.19
496351,29471.05
2328406,113414.26
4377493,217054.36
1229617,63345.82
630479,31572.02
1885843,93905.85
2826852,145027.41
4786052,240376.55
2616103,130225.25
3568900,177170.63
436583,19498.67
2199848,107899.0
4071207,202334.82
2555211,126461.6
2077823,101664.15
670059,35933.45
1339011,69475.88
4288695,211719.12
3704202,188405.47
2495194,122941.16
3199718,155320.89
2610186,127350.0
1832218,94481.66
3067568,156951.06
192616,8134.97
2875890,145708.19
1008466,49735.36
3639500,188458.12
3771400,182481.94
530877,27993.4
4617787,232075.08
3712445,191365.6
4943482,249441.66
3858499,187494.35
3848833,191397.98
4641718,233565.6
891928,42468.21
254089,12224.88
955215,46679.37
4534125,225187.98
3246349,161651.01
999743,49775.92
2762219,140557.34
848580,40480.66
673138,33205.75
875502,45980.48
1668438,85102.61
466468,18350.09
3780904,186503.16
4146686,205471.21
2047196,100566.05
771892,37975.6
2317150,112791.26
3073327,146101.97
2650961,129747.61
3909516,198153.46
1657053,82907.18
4528821,225051.74
4934571,247121.08
4724056,236414.11
3154293,165521.26
2408795,122697.64
1933462,96031.31
4771998,241327.42
4723122,238685.57
898431,44101.34
2498744,127629.7
4233442,215338.72
1093273,53885.44
2169538,104890.6
2062139,105422.55
3061257,152489.24
939117,47653.97
373365,20786.33
133814,11089.54
3597953,178681.31
2290546,113442.39
4882562,245237.45
3775564,184842.39
1463309,71908.07
2087420,106633.98
2742014,137311.51
3059674,156150.12
4423571,219630.64
4852824,246722.35
1025225,51427.02
795829,39347.76
1508400,78125.42
108074,1455.51
3683106,182717.17
3336537,167732.92
4152804,209087.32
1398131,63061.82
357376,15458.39
2936160,146585.22
3152973,157353.26
3675927,185636.22
752410,36583.42
4641897,229019.69
3582124,180740.95
1971753,95295.04
275559,12215.64
1266478,60930.85
1468184,71959.61
2985396,144003.42
3590041,178189.07
383591,21850.44
638479,31278.19
2735607,129903.51
3644852,177765.63
2604023,126905.18
2834466,140980.05
2610055,125345.74
886997,45733.69
3750284,192268.53
2208969,113731.93
4258492,214677.95
3160226,160701.93
1543223,81183.48
2910009,147231.36
4330167,212777.22
279148,17807.79
4963501,249095.82
2770154,137103.57
2466531,124702.78
1769044,87377.16
3852677,191209.76
1550682,83011.16
3487122,168651.13
526470,25803.27
4250272,209809.7
3681133,181401.06
153143,3561.69
2017516,100356.41
1403586,72604.46
1061880,54650.44
1570636,79048.68
3190260,158625.66
1904836,92709.85
1712723,85676.55
3806780,192379.88
4175890,207752.23
3916218,193632.41
552665,32302.42
1184241,56211.42
2219804,113655.32
2180161,105744.86
